,run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
2560,cefb7104-306a-11ec-b8c3-ecb1d7853a62,hp055.utah.cloudlab.us,256,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,50.231182035,50.258718086,Success,38589.9
2575,af447c04-306b-11ec-953f-ecb1d7853a62,hp055.utah.cloudlab.us,257,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,5,random,50.498780127,50.524533488,Success,34275.42
2575,af447c04-306b-11ec-953f-ecb1d7853a62,hp055.utah.cloudlab.us,257,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,5,random,50.498780127,50.524533488,Success,34170.4
2575,af447c04-306b-11ec-953f-ecb1d7853a62,hp055.utah.cloudlab.us,257,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,5,random,50.498780127,50.524533488,Success,38481.11
2575,af447c04-306b-11ec-953f-ecb1d7853a62,hp055.utah.cloudlab.us,257,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,5,random,50.498780127,50.524533488,Success,38564.59
2580,8fc285c4-306c-11ec-bbe6-ecb1d7853a62,hp055.utah.cloudlab.us,258,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,50.609608723,50.637349369,Success,34323.5
2580,8fc285c4-306c-11ec-bbe6-ecb1d7853a62,hp055.utah.cloudlab.us,258,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,50.609608723,50.637349369,Success,34193.94
2580,8fc285c4-306c-11ec-bbe6-ecb1d7853a62,hp055.utah.cloudlab.us,258,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,50.609608723,50.637349369,Success,38506.56
2580,8fc285c4-306c-11ec-bbe6-ecb1d7853a62,hp055.utah.cloudlab.us,258,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,50.609608723,50.637349369,Success,38524.66
2598,6ffd738c-306d-11ec-beec-ecb1d7853a62,hp055.utah.cloudlab.us,259,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,8,random,50.914999435,50.940855968,Success,34062.42
2598,6ffd738c-306d-11ec-beec-ecb1d7853a62,hp055.utah.cloudlab.us,259,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,8,random,50.914999435,50.940855968,Success,33939.27
2598,6ffd738c-306d-11ec-beec-ecb1d7853a62,hp055.utah.cloudlab.us,259,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,8,random,50.914999435,50.940855968,Success,38165.58
2598,6ffd738c-306d-11ec-beec-ecb1d7853a62,hp055.utah.cloudlab.us,259,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,8,random,50.914999435,50.940855968,Success,38405.37
2600,50846cf7-306e-11ec-b611-ecb1d7853a62,hp055.utah.cloudlab.us,260,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,50.99224978,51.019724995,Success,34266.49
2600,50846cf7-306e-11ec-b611-ecb1d7853a62,hp055.utah.cloudlab.us,260,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,50.99224978,51.019724995,Success,34168.06
2600,50846cf7-306e-11ec-b611-ecb1d7853a62,hp055.utah.cloudlab.us,260,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,50.99224978,51.019724995,Success,38472.56
2600,50846cf7-306e-11ec-b611-ecb1d7853a62,hp055.utah.cloudlab.us,260,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,50.99224978,51.019724995,Success,38564.8
2618,0a0414da-306f-11ec-b2d2-ecb1d7853a62,hp055.utah.cloudlab.us,261,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,8,random,51.300466013,51.32788829,Success,34182.33
2618,0a0414da-306f-11ec-b2d2-ecb1d7853a62,hp055.utah.cloudlab.us,261,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,8,random,51.300466013,51.32788829,Success,34076.24
2618,0a0414da-306f-11ec-b2d2-ecb1d7853a62,hp055.utah.cloudlab.us,261,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,8,random,51.300466013,51.32788829,Success,38381.47
2618,0a0414da-306f-11ec-b2d2-ecb1d7853a62,hp055.utah.cloudlab.us,261,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,8,random,51.300466013,51.32788829,Success,38507.27
2620,f950629c-306f-11ec-a4e4-ecb1d7853a62,hp055.utah.cloudlab.us,262,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,51.382754646,51.410843096,Success,34231.44
2620,f950629c-306f-11ec-a4e4-ecb1d7853a62,hp055.utah.cloudlab.us,262,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,51.382754646,51.410843096,Success,34122.21
2620,f950629c-306f-11ec-a4e4-ecb1d7853a62,hp055.utah.cloudlab.us,262,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,51.382754646,51.410843096,Success,38428.68
2620,f950629c-306f-11ec-a4e4-ecb1d7853a62,hp055.utah.cloudlab.us,262,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,51.382754646,51.410843096,Success,38534.8
2634,d9d99f6f-3070-11ec-9c6c-ecb1d7853a62,hp055.utah.cloudlab.us,263,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,4,random,51.615514926,51.642080566,Success,33937.16
2634,d9d99f6f-3070-11ec-9c6c-ecb1d7853a62,hp055.utah.cloudlab.us,263,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,4,random,51.615514926,51.642080566,Success,33848.92
2634,d9d99f6f-3070-11ec-9c6c-ecb1d7853a62,hp055.utah.cloudlab.us,263,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,4,random,51.615514926,51.642080566,Success,38159.5
2634,d9d99f6f-3070-11ec-9c6c-ecb1d7853a62,hp055.utah.cloudlab.us,263,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,4,random,51.615514926,51.642080566,Success,38264.95
2640,ba460173-3071-11ec-94aa-ecb1d7853a62,hp055.utah.cloudlab.us,264,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,51.767552335,51.795208526,Success,34155.61
2640,ba460173-3071-11ec-94aa-ecb1d7853a62,hp055.utah.cloudlab.us,264,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,51.767552335,51.795208526,Success,34050.46
2640,ba460173-3071-11ec-94aa-ecb1d7853a62,hp055.utah.cloudlab.us,264,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,51.767552335,51.795208526,Success,38300.96
2640,ba460173-3071-11ec-94aa-ecb1d7853a62,hp055.utah.cloudlab.us,264,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,51.767552335,51.795208526,Success,38482.54
2650,9a893906-3072-11ec-ab72-ecb1d7853a62,hp055.utah.cloudlab.us,265,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,random,51.956895281,51.985108298,Success,34186.95
2650,9a893906-3072-11ec-ab72-ecb1d7853a62,hp055.utah.cloudlab.us,265,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,random,51.956895281,51.985108298,Success,34060.5
2650,9a893906-3072-11ec-ab72-ecb1d7853a62,hp055.utah.cloudlab.us,265,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,random,51.956895281,51.985108298,Success,38318.22
2650,9a893906-3072-11ec-ab72-ecb1d7853a62,hp055.utah.cloudlab.us,265,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,random,51.956895281,51.985108298,Success,38545.66
2660,7ad91c28-3073-11ec-a4a8-ecb1d7853a62,hp055.utah.cloudlab.us,266,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,52.146935981,52.175277956,Success,34162.06
2660,7ad91c28-3073-11ec-a4a8-ecb1d7853a62,hp055.utah.cloudlab.us,266,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,52.146935981,52.175277956,Success,34046.34
2660,7ad91c28-3073-11ec-a4a8-ecb1d7853a62,hp055.utah.cloudlab.us,266,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,52.146935981,52.175277956,Success,38315.67
2660,7ad91c28-3073-11ec-a4a8-ecb1d7853a62,hp055.utah.cloudlab.us,266,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,52.146935981,52.175277956,Success,38519.79
2673,5afe22cb-3074-11ec-ada0-ecb1d7853a62,hp055.utah.cloudlab.us,267,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,3,random,52.363870205,52.389991648,Success,34206.33
2673,5afe22cb-3074-11ec-ada0-ecb1d7853a62,hp055.utah.cloudlab.us,267,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,3,random,52.363870205,52.389991648,Success,34110.89
2673,5afe22cb-3074-11ec-ada0-ecb1d7853a62,hp055.utah.cloudlab.us,267,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,3,random,52.363870205,52.389991648,Success,38392.02
2673,5afe22cb-3074-11ec-ada0-ecb1d7853a62,hp055.utah.cloudlab.us,267,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,3,random,52.363870205,52.389991648,Success,38563.18
2680,3b36ca6d-3075-11ec-9035-ecb1d7853a62,hp055.utah.cloudlab.us,268,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,52.529397066,52.557133352,Success,34168.79
2680,3b36ca6d-3075-11ec-9035-ecb1d7853a62,hp055.utah.cloudlab.us,268,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,52.529397066,52.557133352,Success,34042.98
2680,3b36ca6d-3075-11ec-9035-ecb1d7853a62,hp055.utah.cloudlab.us,268,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,52.529397066,52.557133352,Success,38308.11
2680,3b36ca6d-3075-11ec-9035-ecb1d7853a62,hp055.utah.cloudlab.us,268,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,52.529397066,52.557133352,Success,38595.17
2699,1b9cf6a7-3076-11ec-9c0a-ecb1d7853a62,hp055.utah.cloudlab.us,269,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,9,random,52.840656815,52.866628769,Success,34196.16
2699,1b9cf6a7-3076-11ec-9c0a-ecb1d7853a62,hp055.utah.cloudlab.us,269,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,9,random,52.840656815,52.866628769,Success,34109.89
2699,1b9cf6a7-3076-11ec-9c0a-ecb1d7853a62,hp055.utah.cloudlab.us,269,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,9,random,52.840656815,52.866628769,Success,38396.37
2699,1b9cf6a7-3076-11ec-9c0a-ecb1d7853a62,hp055.utah.cloudlab.us,269,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,9,random,52.840656815,52.866628769,Success,38493.43
2700,fbcf1974-3076-11ec-8b14-ecb1d7853a62,hp055.utah.cloudlab.us,270,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,52.907105352,52.934519251,Success,34258.5
2700,fbcf1974-3076-11ec-8b14-ecb1d7853a62,hp055.utah.cloudlab.us,270,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,52.907105352,52.934519251,Success,34146.94
2700,fbcf1974-3076-11ec-8b14-ecb1d7853a62,hp055.utah.cloudlab.us,270,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,52.907105352,52.934519251,Success,38476.69
2700,fbcf1974-3076-11ec-8b14-ecb1d7853a62,hp055.utah.cloudlab.us,270,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,52.907105352,52.934519251,Success,38556.64
2716,dc130ee7-3077-11ec-b3ae-ecb1d7853a62,hp055.utah.cloudlab.us,271,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,6,random,53.18853275,53.214508932,Success,34142.07
2716,dc130ee7-3077-11ec-b3ae-ecb1d7853a62,hp055.utah.cloudlab.us,271,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,6,random,53.18853275,53.214508932,Success,34030.95
2716,dc130ee7-3077-11ec-b3ae-ecb1d7853a62,hp055.utah.cloudlab.us,271,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,6,random,53.18853275,53.214508932,Success,38327.29
2716,dc130ee7-3077-11ec-b3ae-ecb1d7853a62,hp055.utah.cloudlab.us,271,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,6,random,53.18853275,53.214508932,Success,38486.77
2720,bc450ce2-3078-11ec-a95a-ecb1d7853a62,hp055.utah.cloudlab.us,272,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,53.286834626,53.314560452,Success,34161.24
2720,bc450ce2-3078-11ec-a95a-ecb1d7853a62,hp055.utah.cloudlab.us,272,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,53.286834626,53.314560452,Success,34074.8
2720,bc450ce2-3078-11ec-a95a-ecb1d7853a62,hp055.utah.cloudlab.us,272,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,53.286834626,53.314560452,Success,38309.3
2720,bc450ce2-3078-11ec-a95a-ecb1d7853a62,hp055.utah.cloudlab.us,272,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,53.286834626,53.314560452,Success,38381.33
2738,9c8ef131-3079-11ec-8f43-ecb1d7853a62,hp055.utah.cloudlab.us,273,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,8,random,53.560628081,53.5867274,Success,34183.66
2738,9c8ef131-3079-11ec-8f43-ecb1d7853a62,hp055.utah.cloudlab.us,273,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,8,random,53.560628081,53.5867274,Success,34076.62
2738,9c8ef131-3079-11ec-8f43-ecb1d7853a62,hp055.utah.cloudlab.us,273,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,8,random,53.560628081,53.5867274,Success,38363.45
2738,9c8ef131-3079-11ec-8f43-ecb1d7853a62,hp055.utah.cloudlab.us,273,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,8,random,53.560628081,53.5867274,Success,38448.13
2740,7ce0058d-307a-11ec-82c3-ecb1d7853a62,hp055.utah.cloudlab.us,274,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,53.669129391,53.6971892,Success,34216.44
2740,7ce0058d-307a-11ec-82c3-ecb1d7853a62,hp055.utah.cloudlab.us,274,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,53.669129391,53.6971892,Success,34109.06
2740,7ce0058d-307a-11ec-82c3-ecb1d7853a62,hp055.utah.cloudlab.us,274,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,53.669129391,53.6971892,Success,38404.79
2740,7ce0058d-307a-11ec-82c3-ecb1d7853a62,hp055.utah.cloudlab.us,274,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,53.669129391,53.6971892,Success,38549.57
2750,5d3391b2-307b-11ec-ab4b-ecb1d7853a62,hp055.utah.cloudlab.us,275,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,random,53.857412277,53.886319787,Success,34189.08
2750,5d3391b2-307b-11ec-ab4b-ecb1d7853a62,hp055.utah.cloudlab.us,275,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,random,53.857412277,53.886319787,Success,34099.28
2750,5d3391b2-307b-11ec-ab4b-ecb1d7853a62,hp055.utah.cloudlab.us,275,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,random,53.857412277,53.886319787,Success,38393.4
2750,5d3391b2-307b-11ec-ab4b-ecb1d7853a62,hp055.utah.cloudlab.us,275,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,random,53.857412277,53.886319787,Success,38444.37
2760,3d7ed2bf-307c-11ec-a202-ecb1d7853a62,hp055.utah.cloudlab.us,276,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,54.050346456,54.078139024,Success,34164.56
2760,3d7ed2bf-307c-11ec-a202-ecb1d7853a62,hp055.utah.cloudlab.us,276,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,54.050346456,54.078139024,Success,34074.14
2760,3d7ed2bf-307c-11ec-a202-ecb1d7853a62,hp055.utah.cloudlab.us,276,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,54.050346456,54.078139024,Success,38328.82
2760,3d7ed2bf-307c-11ec-a202-ecb1d7853a62,hp055.utah.cloudlab.us,276,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,54.050346456,54.078139024,Success,38413.83
2778,1de3d560-307d-11ec-b6e1-ecb1d7853a62,hp055.utah.cloudlab.us,277,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,8,random,54.323859217,54.349685517,Success,34145.88
2778,1de3d560-307d-11ec-b6e1-ecb1d7853a62,hp055.utah.cloudlab.us,277,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,8,random,54.323859217,54.349685517,Success,34051.2
2778,1de3d560-307d-11ec-b6e1-ecb1d7853a62,hp055.utah.cloudlab.us,277,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,8,random,54.323859217,54.349685517,Success,38364.59
2778,1de3d560-307d-11ec-b6e1-ecb1d7853a62,hp055.utah.cloudlab.us,277,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,8,random,54.323859217,54.349685517,Success,38545.25
2780,fe252438-307d-11ec-b276-ecb1d7853a62,hp055.utah.cloudlab.us,278,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,54.432602641,54.460180431,Success,34188.84
2780,fe252438-307d-11ec-b276-ecb1d7853a62,hp055.utah.cloudlab.us,278,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,54.432602641,54.460180431,Success,34087.31
2780,fe252438-307d-11ec-b276-ecb1d7853a62,hp055.utah.cloudlab.us,278,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,54.432602641,54.460180431,Success,38401.62
2780,fe252438-307d-11ec-b276-ecb1d7853a62,hp055.utah.cloudlab.us,278,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,54.432602641,54.460180431,Success,38518.51
2794,de41144e-307e-11ec-ab6c-ecb1d7853a62,hp055.utah.cloudlab.us,279,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,4,random,54.692976853,54.719203914,Success,34097.0
2794,de41144e-307e-11ec-ab6c-ecb1d7853a62,hp055.utah.cloudlab.us,279,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,4,random,54.692976853,54.719203914,Success,34007.16
2794,de41144e-307e-11ec-ab6c-ecb1d7853a62,hp055.utah.cloudlab.us,279,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,4,random,54.692976853,54.719203914,Success,38297.18
2794,de41144e-307e-11ec-ab6c-ecb1d7853a62,hp055.utah.cloudlab.us,279,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,4,random,54.692976853,54.719203914,Success,38436.57
2800,be8bff42-307f-11ec-9143-ecb1d7853a62,hp055.utah.cloudlab.us,280,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,54.813908547,54.841442102,Success,34252.27
2800,be8bff42-307f-11ec-9143-ecb1d7853a62,hp055.utah.cloudlab.us,280,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,54.813908547,54.841442102,Success,34166.82
2800,be8bff42-307f-11ec-9143-ecb1d7853a62,hp055.utah.cloudlab.us,280,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,54.813908547,54.841442102,Success,38453.65
2800,be8bff42-307f-11ec-9143-ecb1d7853a62,hp055.utah.cloudlab.us,280,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,54.813908547,54.841442102,Success,38545.54
2817,9ecb06a9-3080-11ec-9978-ecb1d7853a62,hp055.utah.cloudlab.us,281,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,7,random,55.110091392,55.136484145,Success,34102.84
2817,9ecb06a9-3080-11ec-9978-ecb1d7853a62,hp055.utah.cloudlab.us,281,480,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,7,random,55.110091392,55.136484145,Success,33991.92
