,run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
922,21186527-2e55-11ec-bf1d-1458d0584f82,hp065.utah.cloudlab.us,92,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,19.681919068,19.695185796,Success,10.92
923,21186527-2e55-11ec-bf1d-1458d0584f82,hp065.utah.cloudlab.us,92,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,19.695476397,19.702917767,Success,1.945
924,21186527-2e55-11ec-bf1d-1458d0584f82,hp065.utah.cloudlab.us,92,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,19.703228996,19.712747265,Success,4.909
925,21186527-2e55-11ec-bf1d-1458d0584f82,hp065.utah.cloudlab.us,92,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,19.713036869,19.753569922,Success,27.839
926,21186527-2e55-11ec-bf1d-1458d0584f82,hp065.utah.cloudlab.us,92,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,19.753866277,19.762211948,Success,3.625
927,21186527-2e55-11ec-bf1d-1458d0584f82,hp065.utah.cloudlab.us,92,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,19.76249602,19.776005193,Success,10.496
928,21186527-2e55-11ec-bf1d-1458d0584f82,hp065.utah.cloudlab.us,92,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,19.776304359,19.785448243,Success,4.49
929,21186527-2e55-11ec-bf1d-1458d0584f82,hp065.utah.cloudlab.us,92,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,19.78578448,19.794357898,Success,3.591
931,ebf60164-2e55-11ec-b1c6-1458d0584f82,hp065.utah.cloudlab.us,93,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,19.873165292,19.883467436,Success,6.85
932,ebf60164-2e55-11ec-b1c6-1458d0584f82,hp065.utah.cloudlab.us,93,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,19.883783095,19.897078703,Success,10.936
933,ebf60164-2e55-11ec-b1c6-1458d0584f82,hp065.utah.cloudlab.us,93,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,19.897370146,19.904808919,Success,1.944
934,ebf60164-2e55-11ec-b1c6-1458d0584f82,hp065.utah.cloudlab.us,93,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,19.905090821,19.914467251,Success,4.897
935,ebf60164-2e55-11ec-b1c6-1458d0584f82,hp065.utah.cloudlab.us,93,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,19.91475912,19.955321528,Success,27.875
936,ebf60164-2e55-11ec-b1c6-1458d0584f82,hp065.utah.cloudlab.us,93,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,19.955617251,19.964115572,Success,3.559
937,ebf60164-2e55-11ec-b1c6-1458d0584f82,hp065.utah.cloudlab.us,93,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,19.964408409,19.977866902,Success,10.413
938,ebf60164-2e55-11ec-b1c6-1458d0584f82,hp065.utah.cloudlab.us,93,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,19.978171842,19.987349457,Success,4.454
939,ebf60164-2e55-11ec-b1c6-1458d0584f82,hp065.utah.cloudlab.us,93,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,19.987645636,19.996164102,Success,3.587
941,b6a7a6e5-2e56-11ec-99fd-1458d0584f82,hp065.utah.cloudlab.us,94,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,20.074045611,20.08465878,Success,6.848
942,b6a7a6e5-2e56-11ec-99fd-1458d0584f82,hp065.utah.cloudlab.us,94,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,20.084948475,20.098285319,Success,10.915
943,b6a7a6e5-2e56-11ec-99fd-1458d0584f82,hp065.utah.cloudlab.us,94,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,20.098574728,20.105994968,Success,1.944
944,b6a7a6e5-2e56-11ec-99fd-1458d0584f82,hp065.utah.cloudlab.us,94,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,20.10627928,20.115754202,Success,4.905
945,b6a7a6e5-2e56-11ec-99fd-1458d0584f82,hp065.utah.cloudlab.us,94,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,20.116043675,20.156580006,Success,27.844
946,b6a7a6e5-2e56-11ec-99fd-1458d0584f82,hp065.utah.cloudlab.us,94,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,20.156877508,20.165319688,Success,3.564
947,b6a7a6e5-2e56-11ec-99fd-1458d0584f82,hp065.utah.cloudlab.us,94,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,20.165603564,20.178805425,Success,10.406
948,b6a7a6e5-2e56-11ec-99fd-1458d0584f82,hp065.utah.cloudlab.us,94,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,20.179137537,20.188156552,Success,4.525
949,b6a7a6e5-2e56-11ec-99fd-1458d0584f82,hp065.utah.cloudlab.us,94,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,20.188447504,20.196946416,Success,3.596
951,a6557fe0-2e57-11ec-b577-1458d0584f82,hp065.utah.cloudlab.us,95,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,20.268232863,20.279431403,Success,6.861
952,a6557fe0-2e57-11ec-b577-1458d0584f82,hp065.utah.cloudlab.us,95,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,20.279749643,20.293048065,Success,10.932
953,a6557fe0-2e57-11ec-b577-1458d0584f82,hp065.utah.cloudlab.us,95,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,20.293366235,20.300793257,Success,1.942
954,a6557fe0-2e57-11ec-b577-1458d0584f82,hp065.utah.cloudlab.us,95,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,20.301078025,20.310648064,Success,4.901
955,a6557fe0-2e57-11ec-b577-1458d0584f82,hp065.utah.cloudlab.us,95,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,20.310939758,20.351621076,Success,27.91
956,a6557fe0-2e57-11ec-b577-1458d0584f82,hp065.utah.cloudlab.us,95,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,20.351935929,20.360431234,Success,3.63
957,a6557fe0-2e57-11ec-b577-1458d0584f82,hp065.utah.cloudlab.us,95,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,20.360714633,20.374158157,Success,10.413
958,a6557fe0-2e57-11ec-b577-1458d0584f82,hp065.utah.cloudlab.us,95,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,20.374500398,20.383596683,Success,4.505
959,a6557fe0-2e57-11ec-b577-1458d0584f82,hp065.utah.cloudlab.us,95,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,20.383881386,20.392363206,Success,3.602
961,870aaa0e-2e58-11ec-9332-1458d0584f82,hp065.utah.cloudlab.us,96,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,20.46104947,20.471852006,Success,6.835
962,870aaa0e-2e58-11ec-9332-1458d0584f82,hp065.utah.cloudlab.us,96,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,20.472154615,20.485587834,Success,10.914
963,870aaa0e-2e58-11ec-9332-1458d0584f82,hp065.utah.cloudlab.us,96,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,20.485913386,20.493570666,Success,1.946
964,870aaa0e-2e58-11ec-9332-1458d0584f82,hp065.utah.cloudlab.us,96,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,20.493886295,20.503477221,Success,4.907
965,870aaa0e-2e58-11ec-9332-1458d0584f82,hp065.utah.cloudlab.us,96,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,20.503798373,20.544044499,Success,27.848
966,870aaa0e-2e58-11ec-9332-1458d0584f82,hp065.utah.cloudlab.us,96,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,20.544342883,20.552863269,Success,3.616
967,870aaa0e-2e58-11ec-9332-1458d0584f82,hp065.utah.cloudlab.us,96,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,20.553149074,20.566605258,Success,10.394
968,870aaa0e-2e58-11ec-9332-1458d0584f82,hp065.utah.cloudlab.us,96,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,20.56694183,20.575985436,Success,4.498
969,870aaa0e-2e58-11ec-9332-1458d0584f82,hp065.utah.cloudlab.us,96,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,20.576269908,20.58477522,Success,3.591
971,67b9c64c-2e59-11ec-a4fd-1458d0584f82,hp065.utah.cloudlab.us,97,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,20.653769417,20.664177974,Success,6.881
972,67b9c64c-2e59-11ec-a4fd-1458d0584f82,hp065.utah.cloudlab.us,97,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,20.664468505,20.677804782,Success,10.955
973,67b9c64c-2e59-11ec-a4fd-1458d0584f82,hp065.utah.cloudlab.us,97,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,20.678099217,20.685461967,Success,1.948
974,67b9c64c-2e59-11ec-a4fd-1458d0584f82,hp065.utah.cloudlab.us,97,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,20.685744876,20.695131008,Success,4.918
975,67b9c64c-2e59-11ec-a4fd-1458d0584f82,hp065.utah.cloudlab.us,97,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,20.695425518,20.735648871,Success,27.88
976,67b9c64c-2e59-11ec-a4fd-1458d0584f82,hp065.utah.cloudlab.us,97,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,20.735940194,20.744804568,Success,3.517
977,67b9c64c-2e59-11ec-a4fd-1458d0584f82,hp065.utah.cloudlab.us,97,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,20.745087727,20.758382239,Success,10.417
978,67b9c64c-2e59-11ec-a4fd-1458d0584f82,hp065.utah.cloudlab.us,97,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,20.75871567,20.767815621,Success,4.491
979,67b9c64c-2e59-11ec-a4fd-1458d0584f82,hp065.utah.cloudlab.us,97,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,20.768111169,20.776603742,Success,3.588
981,488e316c-2e5a-11ec-9f0a-1458d0584f82,hp065.utah.cloudlab.us,98,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,20.849637622,20.860285892,Success,6.834
982,488e316c-2e5a-11ec-9f0a-1458d0584f82,hp065.utah.cloudlab.us,98,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,20.860589068,20.874012724,Success,10.874
983,488e316c-2e5a-11ec-9f0a-1458d0584f82,hp065.utah.cloudlab.us,98,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,20.874314166,20.881722668,Success,1.966
984,488e316c-2e5a-11ec-9f0a-1458d0584f82,hp065.utah.cloudlab.us,98,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,20.882008418,20.891514507,Success,4.913
985,488e316c-2e5a-11ec-9f0a-1458d0584f82,hp065.utah.cloudlab.us,98,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,20.891808587,20.932990745,Success,27.997
986,488e316c-2e5a-11ec-9f0a-1458d0584f82,hp065.utah.cloudlab.us,98,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,20.933288463,20.941778158,Success,3.562
987,488e316c-2e5a-11ec-9f0a-1458d0584f82,hp065.utah.cloudlab.us,98,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,20.942061863,20.955646724,Success,10.428
988,488e316c-2e5a-11ec-9f0a-1458d0584f82,hp065.utah.cloudlab.us,98,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,20.955985412,20.965115185,Success,4.494
989,488e316c-2e5a-11ec-9f0a-1458d0584f82,hp065.utah.cloudlab.us,98,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,20.965407235,20.973973907,Success,3.57
991,295a97c2-2e5b-11ec-8800-1458d0584f82,hp065.utah.cloudlab.us,99,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,21.043026934,21.053667955,Success,6.85
992,295a97c2-2e5b-11ec-8800-1458d0584f82,hp065.utah.cloudlab.us,99,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,21.053991944,21.067424974,Success,10.894
993,295a97c2-2e5b-11ec-8800-1458d0584f82,hp065.utah.cloudlab.us,99,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,21.067755749,21.075116532,Success,1.944
994,295a97c2-2e5b-11ec-8800-1458d0584f82,hp065.utah.cloudlab.us,99,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,21.075399856,21.08497185,Success,4.907
995,295a97c2-2e5b-11ec-8800-1458d0584f82,hp065.utah.cloudlab.us,99,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,21.085290281,21.125863059,Success,28.055
996,295a97c2-2e5b-11ec-8800-1458d0584f82,hp065.utah.cloudlab.us,99,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,21.126199481,21.134705165,Success,3.59
997,295a97c2-2e5b-11ec-8800-1458d0584f82,hp065.utah.cloudlab.us,99,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,21.134985347,21.148440395,Success,10.427
998,295a97c2-2e5b-11ec-8800-1458d0584f82,hp065.utah.cloudlab.us,99,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,21.148804141,21.157913812,Success,4.562
999,295a97c2-2e5b-11ec-8800-1458d0584f82,hp065.utah.cloudlab.us,99,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,21.158250139,21.166716015,Success,3.586
1001,e351f4a9-2e5b-11ec-99d9-1458d0584f82,hp065.utah.cloudlab.us,100,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,21.229122551,21.239491395,Success,6.86
1002,e351f4a9-2e5b-11ec-99d9-1458d0584f82,hp065.utah.cloudlab.us,100,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,21.239787905,21.253039882,Success,10.99
1003,e351f4a9-2e5b-11ec-99d9-1458d0584f82,hp065.utah.cloudlab.us,100,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,21.25333533,21.260561987,Success,1.943
1004,e351f4a9-2e5b-11ec-99d9-1458d0584f82,hp065.utah.cloudlab.us,100,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,21.260847076,21.270272475,Success,4.913
1005,e351f4a9-2e5b-11ec-99d9-1458d0584f82,hp065.utah.cloudlab.us,100,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,21.270572749,21.310734779,Success,27.955
1006,e351f4a9-2e5b-11ec-99d9-1458d0584f82,hp065.utah.cloudlab.us,100,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,21.311045246,21.319309705,Success,3.546
1007,e351f4a9-2e5b-11ec-99d9-1458d0584f82,hp065.utah.cloudlab.us,100,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,21.319591937,21.332963279,Success,10.419
1008,e351f4a9-2e5b-11ec-99d9-1458d0584f82,hp065.utah.cloudlab.us,100,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,21.333249506,21.342194346,Success,4.562
1009,e351f4a9-2e5b-11ec-99d9-1458d0584f82,hp065.utah.cloudlab.us,100,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,21.342474604,21.350524359,Success,3.594
1011,c41d9b0a-2e5c-11ec-9020-1458d0584f82,hp065.utah.cloudlab.us,101,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,21.420713666,21.431360219,Success,6.843
1012,c41d9b0a-2e5c-11ec-9020-1458d0584f82,hp065.utah.cloudlab.us,101,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,21.431655086,21.444882272,Success,10.884
1013,c41d9b0a-2e5c-11ec-9020-1458d0584f82,hp065.utah.cloudlab.us,101,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,21.445169595,21.452635378,Success,1.941
1014,c41d9b0a-2e5c-11ec-9020-1458d0584f82,hp065.utah.cloudlab.us,101,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,21.452919033,21.462426792,Success,4.93
1015,c41d9b0a-2e5c-11ec-9020-1458d0584f82,hp065.utah.cloudlab.us,101,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,21.462716552,21.503156738,Success,27.851
1016,c41d9b0a-2e5c-11ec-9020-1458d0584f82,hp065.utah.cloudlab.us,101,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,21.503454135,21.511912606,Success,3.529
1017,c41d9b0a-2e5c-11ec-9020-1458d0584f82,hp065.utah.cloudlab.us,101,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,21.512193284,21.525686539,Success,10.421
1018,c41d9b0a-2e5c-11ec-9020-1458d0584f82,hp065.utah.cloudlab.us,101,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,21.525977511,21.53504481,Success,4.529
1019,c41d9b0a-2e5c-11ec-9020-1458d0584f82,hp065.utah.cloudlab.us,101,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,21.535329097,21.543812603,Success,3.589
1021,7fd951c6-2e5d-11ec-9bda-1458d0584f82,hp065.utah.cloudlab.us,102,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,21.623319102,21.633929257,Success,6.82
1022,7fd951c6-2e5d-11ec-9bda-1458d0584f82,hp065.utah.cloudlab.us,102,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,21.634252052,21.647637772,Success,10.935
1023,7fd951c6-2e5d-11ec-9bda-1458d0584f82,hp065.utah.cloudlab.us,102,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,21.647955651,21.655341711,Success,1.943
1024,7fd951c6-2e5d-11ec-9bda-1458d0584f82,hp065.utah.cloudlab.us,102,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,21.655649041,21.665131847,Success,4.911
1025,7fd951c6-2e5d-11ec-9bda-1458d0584f82,hp065.utah.cloudlab.us,102,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,21.665426328,21.706331439,Success,27.821
1026,7fd951c6-2e5d-11ec-9bda-1458d0584f82,hp065.utah.cloudlab.us,102,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,21.706654019,21.715156491,Success,3.562
1027,7fd951c6-2e5d-11ec-9bda-1458d0584f82,hp065.utah.cloudlab.us,102,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,21.715442096,21.72893242,Success,10.427
1028,7fd951c6-2e5d-11ec-9bda-1458d0584f82,hp065.utah.cloudlab.us,102,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,21.729288673,21.738287511,Success,4.49
1029,7fd951c6-2e5d-11ec-9bda-1458d0584f82,hp065.utah.cloudlab.us,102,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,21.738596089,21.747054458,Success,3.589
1031,6f65e4a3-2e5e-11ec-a937-1458d0584f82,hp065.utah.cloudlab.us,103,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,21.819943032,21.830520565,Success,6.853
1032,6f65e4a3-2e5e-11ec-a937-1458d0584f82,hp065.utah.cloudlab.us,103,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,21.830811127,21.844254813,Success,10.961
1033,6f65e4a3-2e5e-11ec-a937-1458d0584f82,hp065.utah.cloudlab.us,103,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,21.844561963,21.852007008,Success,1.943
1034,6f65e4a3-2e5e-11ec-a937-1458d0584f82,hp065.utah.cloudlab.us,103,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,21.852302831,21.861860642,Success,4.914
1035,6f65e4a3-2e5e-11ec-a937-1458d0584f82,hp065.utah.cloudlab.us,103,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,21.862146447,21.902603544,Success,27.891
1036,6f65e4a3-2e5e-11ec-a937-1458d0584f82,hp065.utah.cloudlab.us,103,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,21.902918371,21.91116112,Success,3.537
1037,6f65e4a3-2e5e-11ec-a937-1458d0584f82,hp065.utah.cloudlab.us,103,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,21.911453922,21.924877876,Success,10.388
